622,538686012,605,97,2018-05-07 09:05:35,37
622,538686022,605,97,2018-05-07 09:05:35,36
622,549255822,605,97,2018-05-07 09:05:35,1
622,549255822,605,98,2018-05-07 09:05:35,3
622,5409871,605,97,2018-05-07 09:05:35,17
622,5409871,605,98,2018-05-07 09:05:35,4
622,5712221,605,97,2018-05-07 09:05:35,7
622,5712221,605,98,2018-05-07 09:05:35,1
622,5434815,605,97,2018-05-07 09:05:35,25
622,5434815,605,98,2018-05-07 09:05:35,2
